date,model,mode,timestamp,level,project_id,pass,total,reason,score,type,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,5,0,13,"ERROR: Could not find a version that satisfies the requirement express (from versions: none)

[notice] A new release of pip is available: 25.1.1 -> 25.3
[notice] To update, run: python.exe -m pip install --upgrade pip
ERROR: No matching distribution found for express
Traceback (most recent call last):
  File ""C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\5\start.py"", line 11, in <module>
    install_packages()
    ~~~~~~~~~~~~~~~~^^
  File ""C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\5\start.py"", line 5, in install_packages
    subprocess.check_call([sys.executable, '-m', 'pip', 'install', 'express', 'ejs', 'marked'], shell=True)
    ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\13468\AppData\Local\Programs\Python\Python313\Lib\subprocess.py"", line 419, in check_call
    raise CalledProcessError(retcode, cmd)
subprocess.CalledProcessError: Command '['C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\.venv\\Scripts\\python.exe', '-m', 'pip', 'install', 'express', 'ejs', 'marked']' returned non-zero exit status 1.
ERROR: Could not find a version that satisfies the requirement express (from versions: none)

[notice] A new release of pip is available: 25.1.1 -> 25.3
[notice] To update, run: python.exe -m pip install --upgrade pip
ERROR: No matching distribution found for express
Traceback (most recent call last):
  File ""C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\5\start.py"", line 11, in <module>
    install_packages()
    ~~~~~~~~~~~~~~~~^^
  File ""C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\5\start.py"", line 5, in install_packages
    subprocess.check_call([sys.executable, '-m', 'pip', 'install', 'express', 'ejs', 'marked'], shell=True)
    ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\13468\AppData\Local\Programs\Python\Python313\Lib\subprocess.py"", line 419, in check_call
    raise CalledProcessError(retcode, cmd)
subprocess.CalledProcessError: Command '['C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\.venv\\Scripts\\python.exe', '-m', 'pip', 'install', 'express', 'ejs', 'marked']' returned non-zero exit status 1.
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,6,0,20,"python: can't open file 'C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\test\\20251030\\6\\start.py': [Errno 2] No such file or directory
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,7,0,24,"node:internal/modules/cjs/loader:1423
  throw err;
  ^

Error: Cannot find module 'C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\7\app.js'
    at Module._resolveFilename (node:internal/modules/cjs/loader:1420:15)
    at defaultResolveImpl (node:internal/modules/cjs/loader:1058:19)
    at resolveForCJSWithHooks (node:internal/modules/cjs/loader:1063:22)
    at Module._load (node:internal/modules/cjs/loader:1226:37)
    at TracingChannel.traceSync (node:diagnostics_channel:328:14)
    at wrapModuleLoad (node:internal/modules/cjs/loader:244:24)
    at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5)
    at node:internal/main/run_main_module:33:47 {
  code: 'MODULE_NOT_FOUND',
  requireStack: []
}

Node.js v24.11.0
node:internal/modules/cjs/loader:1423
  throw err;
  ^

Error: Cannot find module 'C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\7\app.js'
    at Module._resolveFilename (node:internal/modules/cjs/loader:1420:15)
    at defaultResolveImpl (node:internal/modules/cjs/loader:1058:19)
    at resolveForCJSWithHooks (node:internal/modules/cjs/loader:1063:22)
    at Module._load (node:internal/modules/cjs/loader:1226:37)
    at TracingChannel.traceSync (node:diagnostics_channel:328:14)
    at wrapModuleLoad (node:internal/modules/cjs/loader:244:24)
    at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5)
    at node:internal/main/run_main_module:33:47 {
  code: 'MODULE_NOT_FOUND',
  requireStack: []
}

Node.js v24.11.0
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,8,0,18,N/A,0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,9,0,13,N/A,0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,10,0,21,"python: can't open file 'C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\test\\20251030\\10\\start.py': [Errno 2] No such file or directory
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,11,0,8,N/A,0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,12,0,18,"node:internal/modules/cjs/loader:1423
  throw err;
  ^

Error: Cannot find module 'C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\12\app.js'
    at Module._resolveFilename (node:internal/modules/cjs/loader:1420:15)
    at defaultResolveImpl (node:internal/modules/cjs/loader:1058:19)
    at resolveForCJSWithHooks (node:internal/modules/cjs/loader:1063:22)
    at Module._load (node:internal/modules/cjs/loader:1226:37)
    at TracingChannel.traceSync (node:diagnostics_channel:328:14)
    at wrapModuleLoad (node:internal/modules/cjs/loader:244:24)
    at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5)
    at node:internal/main/run_main_module:33:47 {
  code: 'MODULE_NOT_FOUND',
  requireStack: []
}

Node.js v24.11.0
node:internal/modules/cjs/loader:1423
  throw err;
  ^

Error: Cannot find module 'C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\12\app.js'
    at Module._resolveFilename (node:internal/modules/cjs/loader:1420:15)
    at defaultResolveImpl (node:internal/modules/cjs/loader:1058:19)
    at resolveForCJSWithHooks (node:internal/modules/cjs/loader:1063:22)
    at Module._load (node:internal/modules/cjs/loader:1226:37)
    at TracingChannel.traceSync (node:diagnostics_channel:328:14)
    at wrapModuleLoad (node:internal/modules/cjs/loader:244:24)
    at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5)
    at node:internal/main/run_main_module:33:47 {
  code: 'MODULE_NOT_FOUND',
  requireStack: []
}

Node.js v24.11.0
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,13,0,25,"ERROR: Could not find a version that satisfies the requirement express (from versions: none)

[notice] A new release of pip is available: 25.1.1 -> 25.3
[notice] To update, run: python.exe -m pip install --upgrade pip
ERROR: No matching distribution found for express
Traceback (most recent call last):
  File ""C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\13\start.py"", line 9, in <module>
    install_and_run()
    ~~~~~~~~~~~~~~~^^
  File ""C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\13\start.py"", line 5, in install_and_run
    subprocess.check_call([sys.executable, '-m', 'pip', 'install', 'express','mongoose','ejs','body-parser'])
    ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\13468\AppData\Local\Programs\Python\Python313\Lib\subprocess.py"", line 419, in check_call
    raise CalledProcessError(retcode, cmd)
subprocess.CalledProcessError: Command '['C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\.venv\\Scripts\\python.exe', '-m', 'pip', 'install', 'express', 'mongoose', 'ejs', 'body-parser']' returned non-zero exit status 1.
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,14,0,5,N/A,0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,15,0,3,N/A,0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,16,1,9,N/A,0.111111111,Console/Batch,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,17,1,6,N/A,0.166666667,Console/Batch,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,18,0,14,N/A,0,Console/Batch,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,19,0,8,N/A,0,Console/Batch,,,,
20251020-1,qwen3-14b,direct,20251021-211834,2,20,0,26,"python: can't open file 'C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\test\\20251030\\20\\start.py': [Errno 2] No such file or directory
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,1,0,11,N/A,0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,2,0,9,"node:internal/modules/cjs/loader:1423
  throw err;
  ^

Error: Cannot find module 'C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\2\server.js'
    at Module._resolveFilename (node:internal/modules/cjs/loader:1420:15)
    at defaultResolveImpl (node:internal/modules/cjs/loader:1058:19)
    at resolveForCJSWithHooks (node:internal/modules/cjs/loader:1063:22)
    at Module._load (node:internal/modules/cjs/loader:1226:37)
    at TracingChannel.traceSync (node:diagnostics_channel:328:14)
    at wrapModuleLoad (node:internal/modules/cjs/loader:244:24)
    at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5)
    at node:internal/main/run_main_module:33:47 {
  code: 'MODULE_NOT_FOUND',
  requireStack: []
}

Node.js v24.11.0
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,3,0,16,"ERROR: Could not find a version that satisfies the requirement express (from versions: none)

[notice] A new release of pip is available: 25.1.1 -> 25.3
[notice] To update, run: python.exe -m pip install --upgrade pip
ERROR: No matching distribution found for express
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,4,0,17,"python: can't open file 'C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\test\\20251030\\4\\start.py': [Errno 2] No such file or directory
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,5,0,13,N/A,0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,6,0,20,"npm warn deprecated @npmcli/move-file@1.1.2: This functionality has been moved to @npmcli/fs
npm warn deprecated inflight@1.0.6: This module is not supported, and leaks memory. Do not use it. Check out lru-cache if you want a good and tested way to coalesce async requests by a key value, which is much more comprehensive and powerful.
npm warn deprecated npmlog@6.0.2: This package is no longer supported.
npm warn deprecated rimraf@3.0.2: Rimraf versions prior to v4 are no longer supported
npm warn deprecated glob@7.2.3: Glob versions prior to v9 are no longer supported
npm warn deprecated are-we-there-yet@3.0.1: This package is no longer supported.
npm warn deprecated gauge@4.0.4: This package is no longer supported.
python: can't open file 'C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\test\\20251030\\6\\start.py': [Errno 2] No such file or directory
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,7,0,24,"ERROR: Could not find a version that satisfies the requirement express (from versions: none)

[notice] A new release of pip is available: 25.1.1 -> 25.3
[notice] To update, run: python.exe -m pip install --upgrade pip
ERROR: No matching distribution found for express
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,8,0,18,"python: can't open file 'C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\test\\20251030\\8\\start.py': [Errno 2] No such file or directory
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,9,0,13,N/A,0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,10,0,21,"node:internal/modules/cjs/loader:1423
  throw err;
  ^

Error: Cannot find module 'C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\10\server.js'
    at Module._resolveFilename (node:internal/modules/cjs/loader:1420:15)
    at defaultResolveImpl (node:internal/modules/cjs/loader:1058:19)
    at resolveForCJSWithHooks (node:internal/modules/cjs/loader:1063:22)
    at Module._load (node:internal/modules/cjs/loader:1226:37)
    at TracingChannel.traceSync (node:diagnostics_channel:328:14)
    at wrapModuleLoad (node:internal/modules/cjs/loader:244:24)
    at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5)
    at node:internal/main/run_main_module:33:47 {
  code: 'MODULE_NOT_FOUND',
  requireStack: []
}

Node.js v24.11.0
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,11,0,8,"C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\11\node_modules\mongoose\lib\connection.js:816
    err = new ServerSelectionError();
          ^

MongooseServerSelectionError: connect ECONNREFUSED 127.0.0.1:27017, connect ECONNREFUSED ::1:27017
    at _handleConnectionErrors (C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\11\node_modules\mongoose\lib\connection.js:816:11)
    at NativeConnection.openUri (C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\11\node_modules\mongoose\lib\connection.js:791:11)
    at runNextTicks (node:internal/process/task_queues:65:5)
    at listOnTimeout (node:internal/timers:569:9)
    at process.processTimers (node:internal/timers:543:7) {
  reason: TopologyDescription {
    type: 'Unknown',
    servers: Map(1) {
      'localhost:27017' => ServerDescription {
        address: 'localhost:27017',
        type: 'Unknown',
        hosts: [],
        passives: [],
        arbiters: [],
        tags: {},
        minWireVersion: 0,
        maxWireVersion: 0,
        roundTripTime: -1,
        lastUpdateTime: 234494600,
        lastWriteDate: 0,
        error: MongoNetworkError: connect ECONNREFUSED 127.0.0.1:27017, connect ECONNREFUSED ::1:27017
            at connectionFailureError (C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\11\node_modules\mongodb\lib\cmap\connect.js:367:20)
            at Socket.<anonymous> (C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\11\node_modules\mongodb\lib\cmap\connect.js:290:22)
            at Object.onceWrapper (node:events:623:26)
            at Socket.emit (node:events:508:28)
            at emitErrorNT (node:internal/streams/destroy:170:8)
            at emitErrorCloseNT (node:internal/streams/destroy:129:3)
            at process.processTicksAndRejections (node:internal/process/task_queues:90:21) {
          cause: AggregateError [ECONNREFUSED]: 
              at internalConnectMultiple (node:net:1134:18)
              at afterConnectMultiple (node:net:1715:7) {
            code: 'ECONNREFUSED',
            [errors]: [Array]
          },
          Symbol(errorLabels): Set(1) { 'ResetPool' }
        },
        topologyVersion: null,
        setName: null,
        setVersion: null,
        electionId: null,
        logicalSessionTimeoutMinutes: null,
        primary: null,
        me: null,
        '$clusterTime': null
      }
    },
    stale: false,
    compatible: true,
    heartbeatFrequencyMS: 10000,
    localThresholdMS: 15,
    setName: null,
    maxElectionId: null,
    maxSetVersion: null,
    commonWireVersion: 0,
    logicalSessionTimeoutMinutes: null
  },
  code: undefined
}

Node.js v24.11.0
Traceback (most recent call last):
  File ""C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\11\start.py"", line 12, in <module>
    main()
    ~~~~^^
  File ""C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\11\start.py"", line 9, in main
    subprocess.run(['node', 'app.js'], check=True, shell=True)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\13468\AppData\Local\Programs\Python\Python313\Lib\subprocess.py"", line 577, in run
    raise CalledProcessError(retcode, process.args,
                             output=stdout, stderr=stderr)
subprocess.CalledProcessError: Command '['node', 'app.js']' returned non-zero exit status 1.
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,12,0,18,"npm error code ETARGET
npm error notarget No matching version found for passport@^0.6.2.
npm error notarget In most cases you or one of your dependencies are requesting
npm error notarget a package version that doesn't exist.
npm error A complete log of this run can be found in: C:\Users\13468\AppData\Local\npm-cache\_logs\2025-10-30T21_27_06_362Z-debug-0.log
python: can't open file 'C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\test\\20251030\\12\\start.py': [Errno 2] No such file or directory
",0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,13,0,25,N/A,0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,14,0,5,N/A,0,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,15,1,3,N/A,0.333333333,Web,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,16,0,9,N/A,0,Console/Batch,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,17,0,6,N/A,0,Console/Batch,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,18,1,14,N/A,0.071428571,Console/Batch,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,19,0,8,N/A,0,Console/Batch,,,,
20251020-1,qwen3-14b,direct,20251021-213643,3,20,0,26,"npm warn deprecated @npmcli/move-file@1.1.2: This functionality has been moved to @npmcli/fs
npm warn deprecated inflight@1.0.6: This module is not supported, and leaks memory. Do not use it. Check out lru-cache if you want a good and tested way to coalesce async requests by a key value, which is much more comprehensive and powerful.
npm warn deprecated npmlog@6.0.2: This package is no longer supported.
npm warn deprecated rimraf@3.0.2: Rimraf versions prior to v4 are no longer supported
npm warn deprecated glob@7.2.3: Glob versions prior to v9 are no longer supported
npm warn deprecated are-we-there-yet@3.0.1: This package is no longer supported.
npm warn deprecated gauge@4.0.4: This package is no longer supported.
python: can't open file 'C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\test\\20251030\\20\\start.py': [Errno 2] No such file or directory
",0,Web,,,,
20251020-1,qwen3-30b,cascade,20251021-093719,1,1,1,11,N/A,0.090909091,Web,,,,
20251020-1,qwen3-30b,cascade,20251021-093719,1,2,0,9,"node:internal/modules/cjs/loader:1423
  throw err;
  ^

Error: Cannot find module '../services/settingsService'
Require stack:
- C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\2\controllers\settingsController.js
- C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\2\routes\settingsRoutes.js
- C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\2\server.js
    at Module._resolveFilename (node:internal/modules/cjs/loader:1420:15)
    at defaultResolveImpl (node:internal/modules/cjs/loader:1058:19)
    at resolveForCJSWithHooks (node:internal/modules/cjs/loader:1063:22)
    at Module._load (node:internal/modules/cjs/loader:1226:37)
    at TracingChannel.traceSync (node:diagnostics_channel:328:14)
    at wrapModuleLoad (node:internal/modules/cjs/loader:244:24)
    at Module.require (node:internal/modules/cjs/loader:1503:12)
    at require (node:internal/modules/helpers:152:16)
    at Object.<anonymous> (C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251030\2\controllers\settingsController.js:1:25)
    at Module._compile (node:internal/modules/cjs/loader:1760:14) {
  code: 'MODULE_NOT_FOUND',
  requireStack: [
    'C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\test\\20251030\\2\\controllers\\settingsController.js',
    'C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\test\\20251030\\2\\routes\\settingsRoutes.js',
    'C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\test\\20251030\\2\\server.js'
  ]
}

Node.js v24.11.0
",0,Web,,,,
